Lat,Lon
32.738875,-117.1857
32.738925,-117.185651
32.739008,-117.185589
32.739132,-117.185514
32.7392905,-117.1854036
32.7393763,-117.1853257
32.7394865,-117.1851854
32.7395467,-117.1851089
32.739648,-117.185014
32.7397505,-117.1849218
32.739838,-117.184843
32.740027,-117.184679
32.7402519,-117.1844766
32.7402259,-117.1844163
32.7402005,-117.1843615
32.7401766,-117.1843051
32.7401248,-117.1841877
32.740047,-117.1839989
32.7398154,-117.1834294
32.7396837,-117.1831167
32.7395789,-117.1828629
32.7394996,-117.1826661
32.7394298,-117.182498
32.7393457,-117.1823155
32.7392838,-117.182187
32.7392077,-117.1820442
32.7390966,-117.1818443
32.7390109,-117.1816968
32.7388607,-117.1814414
32.7387884,-117.1813293
32.7386326,-117.1810229
32.7383774,-117.1806813
32.7382973,-117.1805871
32.7382219,-117.1804973
32.7381973,-117.1804681
32.7381037,-117.1803569
32.737991,-117.1802204
32.7379179,-117.1801363
32.7378449,-117.1800569
32.7377686,-117.1799711
32.7376623,-117.1798616
32.7376035,-117.1798028
32.7375257,-117.1797203
32.73744,-117.1796345
32.7373844,-117.1795821
32.7373193,-117.1795202
32.7372605,-117.1794678
32.7371954,-117.179409
32.7370956,-117.1793252
32.7368987,-117.1791584
32.7368733,-117.1791361
32.7367467,-117.1790247
32.7367399,-117.1790187
32.7365508,-117.1788472
32.7362301,-117.1785677
32.7361413,-117.1784913
32.7360602,-117.1784216
32.7359762,-117.1783491
32.7359289,-117.1783062
32.7358814,-117.1782657
32.7356364,-117.1780456
32.7352855,-117.1777201
32.7351124,-117.1775693
32.7347726,-117.1772771
32.7344265,-117.1769707
32.7341842,-117.1767642
32.7341264,-117.176715
32.7339215,-117.1765403
32.7335511,-117.17623
32.7333347,-117.1760487
32.7332277,-117.1759655
32.7330079,-117.1757804
32.7328041,-117.1755977
32.7326579,-117.1754728
32.7325317,-117.1753646
32.7324522,-117.1752978
32.7323569,-117.1752218
32.7322606,-117.1751514
32.7321657,-117.1750844
32.7321146,-117.1750514
32.7320737,-117.1750251
32.7319853,-117.1749694
32.7318767,-117.1749045
32.7317676,-117.1748392
32.7316251,-117.1747596
32.7314271,-117.1746523
32.7313681,-117.1746211
32.7312877,-117.1745787
32.7311884,-117.1745301
32.7310338,-117.1744601
32.7306524,-117.1742912
32.7304364,-117.1741984
32.730265,-117.1741248
32.7300127,-117.1740165
32.729933,-117.173981
32.7297135,-117.1738856
32.7294969,-117.1737914
32.7293973,-117.1740857
32.7292558,-117.1745472
32.7292279,-117.1746317
32.7292018,-117.1747106
32.7290976,-117.1750358
32.729073,-117.1751125
32.7290531,-117.1751746
32.7289915,-117.1753642
32.7289243,-117.175571
32.7288751,-117.175736
32.7288317,-117.1758703
32.7287983,-117.1759847
32.728725,-117.1762033
32.7286284,-117.1764982
32.7285672,-117.1767027
32.7285402,-117.1767826
32.7285568,-117.1769622
32.7285536,-117.1769798
32.728095,-117.178357
32.7279719,-117.178727
32.7278833,-117.1789916
32.727795,-117.1792854
32.7277183,-117.1795596
32.7276399,-117.179729
32.727631,-117.179932
