      Lat,Lon
      38.8753089084224,-77.0556033866428
      38.8685900935676,-77.0494671279893
      38.862414997834,-77.0437580772168
      38.859437865365,-77.04115674198
      38.8594308970926,-77.0402160251988
      38.8595563259967,-77.0399721356629
      38.8610963142089,-77.0392753084176
      38.8689396272884,-77.0398743692082
      38.8778333186279,-77.04068994789
      38.877872155708,-77.0396801838078
      38.8612210290563,-77.0382886156027
      38.8611581458746,-77.0383829403751
      38.8597747158784,-77.0382571740118
      38.8561903745243,-77.0378798749219
      38.8539894631666,-77.0357732883367
      38.8543982038473,-77.0344841831129
      38.8538008136217,-77.0342012087955
      38.8699154216993,-77.0259082054231
      38.8694660371458,-77.0249782076131
      38.8534549561226,-77.033383727434
      38.8527164142444,-77.0338722778406
      38.851945759763,-77.0339496760689
      38.8376159054165,-77.0188789833201
      38.8352618714126,-77.0160969431337
      38.83369251541,-77.0178089678638
      38.8494930769814,-77.0324681796151
      38.8493989909062,-77.0328177787992
      38.8494618740879,-77.0350815733385
      38.8491474581796,-77.0350501317477
      38.8491474581796,-77.0357732883367
      38.8487387174989,-77.0364650033348
      38.8479212361375,-77.0367479776523
      38.8474496122751,-77.0364964449257
      38.8468522220494,-77.0368108608339
      38.846569247732,-77.0369051856064
      38.8416329179725,-77.0363077953807
      38.8236605751507,-77.0344847604296
      38.8234743219108,-77.0355091532489
      38.836108500015,-77.0367508415147
      38.8414167173512,-77.037154390201
      38.8419214023404,-77.0375504943295
      38.8421941597576,-77.0380426435822
      38.8423068204299,-77.0382442468905
      38.8425447241064,-77.0383829403751
      38.8428641942824,-77.0384932862714
      38.8433307638771,-77.0397663703714
      38.8409726445652,-77.0412126835494
      38.8320597769472,-77.0462873317637
      38.8320575027028,-77.0462752127375
      38.8320575027028,-77.0462954240043
      38.8237753294422,-77.050986976837
      38.8246168863476,-77.0520038580976
      38.8411677584323,-77.0416950721913
      38.8414356402407,-77.0424604487867
      38.8419473338808,-77.0423760224099
      38.8437951272062,-77.0413038735701
      38.8440916026596,-77.0412742260247
      38.8449988175472,-77.041469899824
      38.8455502618906,-77.0411497063343
      38.845846091143,-77.0408668260503
      38.8478470148736,-77.0396430222772
      38.8481496796947,-77.0396292647853
      38.8484523445158,-77.0396292647853
      38.8520430498936,-77.0399594445902
      38.8529510443569,-77.0402414731735
      38.8535907677288,-77.0403033818869
      38.8541685823873,-77.0402139581898
      38.8548151845051,-77.0403446543625
      38.8551522430559,-77.0405235017568
      38.8556131190335,-77.0406885916592
      38.856300993627,-77.0405235017568
      38.8566449309237,-77.0406198041999
      38.8599604864641,-77.0438528147891
      38.8605589373604,-77.0441279646265
      38.8608134509599,-77.0442311458155
      38.8611505095107,-77.0443205695126
      38.8610060558461,-77.0439284809944
      38.8610691652475,-77.0437213538301
      38.8617936045526,-77.0444183075782
      38.8746486780609,-77.0564966394848
      38.8753089084224,-77.0556033866428
