shapeid,partid,x,y
"0","0",-75.2479221,39.8641019
"0","0",-75.2558461,39.8628202
"0","0",-75.2558038,39.8628367
"0","0",-75.2559704,39.8633411
"0","0",-75.2561774,39.863798
"0","0",-75.2562345,39.8639788
"0","0",-75.2562636,39.8640629
"0","0",-75.2563503,39.8641554
"0","0",-75.2564643,39.8641859
"0","0",-75.2566485,39.8641692
"0","0",-75.2649432,39.8625035
"0","0",-75.2650222,39.8624628
"0","0",-75.2650712,39.8623885
"0","0",-75.2650804,39.8623296
"0","0",-75.2649932,39.8620045
"0","0",-75.2655,39.8619045
"0","0",-75.2655185,39.861913
"0","0",-75.2655633,39.8619537
"0","0",-75.2656499,39.8621639
"0","0",-75.2657428,39.8622768
"0","0",-75.2658601,39.8623129
"0","0",-75.266014,39.8623043
"0","0",-75.2749593,39.8605101
"0","0",-75.2761045,39.8602804
"0","0",-75.2934911489888,39.8567839248005
"0","0",-75.2940249067282,39.8573262235665
"0","0",-75.2763146,39.8609527
"0","0",-75.2758432,39.8610485
"0","0",-75.2756317,39.8610931
"0","0",-75.2757545,39.861515
"0","0",-75.2757637,39.8616581
"0","0",-75.2757309,39.8617706
"0","0",-75.275713,39.8618322
"0","0",-75.2749679,39.8630371
"0","0",-75.2749056,39.8630722
"0","0",-75.2747806,39.8631033
"0","0",-75.2736486,39.8633249
"0","0",-75.2736085,39.8633096
"0","0",-75.2735809,39.8632767
"0","0",-75.2733022,39.8627659
"0","0",-75.2731909,39.862655
"0","0",-75.2730755,39.8626272
"0","0",-75.2729698,39.8626432
"0","0",-75.2705986,39.8631171
"0","0",-75.2694213,39.8633607
"0","0",-75.2687527,39.8635389
"0","0",-75.2687039,39.8635923
"0","0",-75.2686883,39.8636382
"0","0",-75.2687741,39.8641365
"0","0",-75.2688358,39.8644406
"0","0",-75.269005775378,39.8651960631401
"0","0",-75.2739159044028,39.8644061919255
"0","0",-75.2743863359262,39.865331468721
"0","0",-75.2694367,39.8662984
"0","0",-75.269467,39.8664206
"0","0",-75.2694618,39.8666087
"0","0",-75.2693378,39.8674102
"0","0",-75.2692574,39.8676271
"0","0",-75.2691466,39.8677611
"0","0",-75.2688462,39.8679723
"0","0",-75.2688998,39.8681596
"0","0",-75.2681840657564,39.8686589466875
"0","0",-75.262487,39.8700372
"0","0",-75.2590847460315,39.8705915455671
"0","0",-75.2572326721052,39.8709136453804
"0","0",-75.251354350513,39.8718799448202
"0","0",-75.2447513043409,39.8731683440733
"0","0",-75.2375040585423,39.8745372682797
"0","0",-75.2368598589158,39.8751009429529
"0","0",-75.2355714596627,39.876630917066
"0","0",-75.2350077849894,39.8778387913657
"0","0",-75.2344441103162,39.8797713902454
"0","0",-75.2369416,39.8858037
"0","0",-75.2374127,39.8867769
"0","0",-75.2374301,39.8868321
"0","0",-75.2374441,39.8869468
"0","0",-75.2374301,39.8870615
"0","0",-75.2373889,39.8871695
"0","0",-75.2373299,39.8872503
"0","0",-75.2372248,39.8873536
"0","0",-75.2371017,39.8874348
"0","0",-75.2369654,39.8874907
"0","0",-75.2365809078808,39.8876020598043
"0","0",-75.2367853078808,39.8880265598043
"0","0",-75.2436465760732,39.9013060292334
"0","0",-75.2422940854436,39.9017120312971
"0","0",-75.2360136,39.8882831
"0","0",-75.2357080441169,39.8878614912947
"0","0",-75.2352736,39.8879833
"0","0",-75.2351206,39.8880118
"0","0",-75.2348877,39.8880084
"0","0",-75.234662,39.8879502
"0","0",-75.2344951,39.8878602
"0","0",-75.234375,39.8877426
"0","0",-75.234307,39.8876343
"0","0",-75.2338817,39.8867841
"0","0",-75.2338302,39.8868127
"0","0",-75.2307399624636,39.8809792645451
"0","0",-75.2302568127437,39.8797713902454
"0","0",-75.2279215890975,39.880174015012
"0","0",-75.2215525,39.8813076
"0","0",-75.2215346,39.881285
"0","0",-75.2215103,39.8812696
"0","0",-75.2214823,39.881263
"0","0",-75.2214537,39.8812661
"0","0",-75.2211634,39.8813137
"0","0",-75.2211033,39.8813136
"0","0",-75.2209853,39.8812923
"0","0",-75.2208755,39.8812441
"0","0",-75.2207757,39.8811641
"0","0",-75.220689,39.8810023
"0","0",-75.2205614,39.8806165
"0","0",-75.2205101,39.8805598
"0","0",-75.2204067,39.8805118
"0","0",-75.2192626,39.8807401
"0","0",-75.2142067,39.881749
"0","0",-75.2140292,39.8817844
"0","0",-75.2139837,39.8818054
"0","0",-75.2139457,39.8818655
"0","0",-75.2139364,39.8819499
"0","0",-75.2139888,39.8821557
"0","0",-75.2139907,39.8822449
"0","0",-75.2139501,39.8823718
"0","0",-75.2138535,39.8824844
"0","0",-75.2137053,39.8825694
"0","0",-75.2135106,39.8826097
"0","0",-75.2133779,39.8826084
"0","0",-75.2131841,39.8825643
"0","0",-75.2131108,39.8825162
"0","0",-75.213047,39.8824743
"0","0",-75.2129519,39.88234
"0","0",-75.2128755766269,39.8820943073155
"0","0",-75.1946316541126,39.8861891988882
"0","0",-75.1938672028872,39.8844745633093
"0","0",-75.2124860005217,39.8813384741464
"0","0",-75.2137208832704,39.8811241318806
"0","0",-75.2143135,39.8812275
"0","0",-75.215062,39.8810776
"0","0",-75.2179918,39.8804908
"0","0",-75.2193724,39.8802166
"0","0",-75.2229605,39.879504
"0","0",-75.2243575,39.8792265
"0","0",-75.225432,39.8790126
"0","0",-75.2258183,39.8789357
"0","0",-75.2292469,39.8782532
"0","0",-75.2293798,39.8782273
"0","0",-75.2294254,39.8781663
"0","0",-75.2294234,39.8781086
"0","0",-75.2291298,39.8775327
"0","0",-75.2265647,39.8768403
"0","0",-75.226253,39.8768998
"0","0",-75.2256915,39.8767546
"0","0",-75.2256601,39.8767196
"0","0",-75.225654,39.8766758
"0","0",-75.2256518,39.8766369
"0","0",-75.2256391,39.8766
"0","0",-75.2247897,39.8763644
"0","0",-75.224721,39.8763651
"0","0",-75.2246526,39.8763598
"0","0",-75.2245849,39.8763484
"0","0",-75.2240306,39.8761907
"0","0",-75.2238035,39.8762718
"0","0",-75.2237391,39.876287
"0","0",-75.2236078,39.8763017
"0","0",-75.2234758,39.8762951
"0","0",-75.2233607,39.8762727
"0","0",-75.2232343,39.8762318
"0","0",-75.2231421,39.87619
"0","0",-75.2230395,39.8761194
"0","0",-75.2230014,39.8760804
"0","0",-75.2229524,39.8760303
"0","0",-75.2228715,39.8758986
"0","0",-75.2228115,39.8757318
"0","0",-75.2045842210282,39.8795785914999
"0","0",-75.2042313973857,39.8781345514922
"0","0",-75.2226076287659,39.8746597056094
"0","0",-75.2227352,39.8744481
"0","0",-75.2227358,39.8743212
"0","0",-75.2227814,39.8741367
"0","0",-75.2228771,39.8739725
"0","0",-75.2232689,39.8736397
"0","0",-75.2241833,39.8729744
"0","0",-75.2244968,39.872834
"0","0",-75.2248079,39.8727416
"0","0",-75.2251305,39.8726907
"0","0",-75.2254811,39.8726245
"0","0",-75.2262576,39.8723952
"0","0",-75.2264035,39.8723535
"0","0",-75.2264579,39.8722982
"0","0",-75.2263842,39.8717408
"0","0",-75.2264054,39.8716105
"0","0",-75.2265482,39.8713823
"0","0",-75.2268028,39.8712121
"0","0",-75.2274287,39.8710157
"0","0",-75.2156981657669,39.8733481311624
"0","0",-75.2146396948394,39.8720619176703
"0","0",-75.2256309782337,39.8700246584598
"0","0",-75.2262925225634,39.8698913777113
"0","0",-75.2199261920531,39.8576466911109
"0","0",-75.2220286626259,39.8570182519536
"0","0",-75.2278988348889,39.8696406822683
"0","0",-75.2334992211048,39.86848993083
"0","0",-75.2333376,39.8680119
"0","0",-75.2333411,39.8679777
"0","0",-75.2333574,39.8678741
"0","0",-75.2334351,39.8675358
"0","0",-75.2333653,39.8673661
"0","0",-75.2333692,39.8667878
"0","0",-75.2334388,39.8669871
"0","0",-75.233402,39.8670509
"0","0",-75.2333954,39.8670662
"0","0",-75.2333976,39.8670904
"0","0",-75.2334024,39.8671173
"0","0",-75.2334088,39.8671116
"0","0",-75.233508,39.8671376
"0","0",-75.2335812,39.8671293
"0","0",-75.2336457,39.867156
"0","0",-75.2337443,39.867123
"0","0",-75.2338412,39.8670792
"0","0",-75.2339002,39.8670265
"0","0",-75.233942,39.8669594
"0","0",-75.2339632,39.8668832
"0","0",-75.2339621,39.8668041
"0","0",-75.2366797,39.866508
"0","0",-75.2367791,39.8665155
"0","0",-75.2373906,39.8663927
"0","0",-75.2377366,39.8663232
"0","0",-75.2379858,39.8662732
"0","0",-75.237995,39.8662688
"0","0",-75.2380022,39.8662617
"0","0",-75.2380075,39.8662505
"0","0",-75.2380081,39.8662376
"0","0",-75.2380048,39.866228
