Lat,Lon
47.4405432734722,-122.317646387608
47.425203,-122.317712964899
47.425203,-122.318688559472
47.4405987240402,-122.318490028391
47.4405987240402,-122.31839893103
47.4638166689905,-122.318185050268
47.4638236003115,-122.31826822612
47.47884778,-122.318298246366
47.47884778,-122.31738287368
47.4638424138971,-122.31742161477
47.4637993406881,-122.311500286264
47.47884778,-122.311483805263
47.47884778,-122.310391781708
47.4637985980465,-122.310436823586
47.4637985980466,-122.308066311806
47.47884778,-122.308102680863
47.47884778,-122.307271618819
47.4637807746497,-122.307415757821
47.4639114795599,-122.307053348752
47.4639030957651,-122.30463894653
47.45669546384,-122.304767521315
47.4507666947695,-122.30476741989
47.4505739847305,-122.304398058981
47.4503551785403,-122.304402073774
47.4493675395902,-122.305028381401
47.4426246956195,-122.305056484948
47.4369910008042,-122.30513411821
47.4369856965368,-122.305751378613
47.4363094270479,-122.305547962461
47.4359133008565,-122.305165218911
47.4353632742867,-122.304932360947
47.4350300465108,-122.30496849408
47.434781129377,-122.30537398812
47.4325529195504,-122.305396069479
47.4318824492062,-122.30573732684
47.431395990184,-122.30622478956
47.4311440619559,-122.306814964055
47.4311842098807,-122.307697214702
47.4156024447915,-122.307746995341
47.4156024,-122.30850579112
47.4379270538514,-122.308359655462
47.437940436493,-122.310797972761
47.422197,-122.310904127778
47.422197,-122.311662923556
47.4379484660779,-122.311638402654
47.4380019966444,-122.313177406438
47.4382535903065,-122.313675240705
47.4386470399695,-122.314079396482
47.4403948129626,-122.3155648697
47.4404965210388,-122.315875346985
47.4405432734722,-122.317646387608
