Lat,Lon
61.1675024421165,-150.041752029873
61.1674729115679,-150.077949720545
61.1680239557683,-150.077980603248
61.1681138819362,-150.034436853986
61.1685802574936,-150.035320195979
61.1692992945099,-150.035504019619
61.1693390074294,-150.048021808336
61.1701034713838,-150.048001219867
61.1700512871643,-150.035023057378
61.1704036324487,-150.034335298602
61.1712590291895,-150.032535638028
61.171298056852,-150.032380431654
61.1713319146907,-150.0322013288
61.1713603748749,-150.03199169705
61.1714010093679,-150.004213358431
61.1715067597062,-150.002714723049
61.171669790783,-150.002385754306
61.1725532283108,-150.002618773832
61.1944596066501,-150.014879572652
61.1947498825373,-150.014722179235
61.1949363521482,-150.014428951078
61.1950409547969,-150.014088233527
61.1951426514834,-150.01330729684
61.1954073034648,-150.012745632165
61.1998991483393,-150.01516256859
61.1998495817859,-150.015446862565
61.2157564871897,-150.024648749716
61.2159795425866,-150.02258732933
61.200081761284,-150.013751928962
61.2000204556278,-150.014201384199
61.1994947873371,-150.013936043155
61.1998104502413,-150.011623785491
61.1997713186481,-150.011076858035
61.199570442371,-150.010611157428
61.1982738310438,-150.009867717243
61.1981809562724,-150.009705628098
61.1977633667238,-150.009470923248
61.1976295355036,-150.009515125017
61.1965796575327,-150.008949706853
61.1958750903805,-150.008396823245
61.1958038331596,-150.00824705774
61.1953518477955,-150.007994343556
61.195278475813,-150.008067123544
61.1951733305826,-150.008108995023
61.1944692938568,-150.007760820468
61.1938324028763,-150.007406233163
61.1926814587813,-150.006754396075
61.192312827873,-150.006559750278
61.1916791652571,-150.006007499412
61.1915297455375,-150.005756270535
61.1909539412962,-150.005438132164
61.1908977031923,-150.005490330056
61.1907046523558,-150.005473355132
61.1900573917154,-150.005299786533
61.1894814923982,-150.00495349808
61.187987704491,-150.00413191175
61.1872863250984,-150.00351345868
61.1872077870873,-150.003359552701
61.1871766990705,-150.00311285047
61.1871968790148,-150.002678292412
61.1867845170146,-150.002447963909
61.1866932706856,-150.002875365714
61.1866146774284,-150.003014149402
61.1864023074341,-150.003069662878
61.185698299029,-150.002587389561
61.1856464593087,-150.002403501174
61.1856586306952,-150.001811181106
61.1852389499684,-150.001588636513
61.1851130069109,-150.002105116244
61.184865311163,-150.002192915674
61.1842860442346,-150.002029956402
61.1818739539253,-150.00070760981
61.1806584293861,-150.000033705321
61.1794537005398,-149.99935004025
61.1794297650632,-149.99927699503
61.1792583036656,-149.999182465921
61.1792287293571,-149.99922089821
61.1776579558471,-149.998340986531
61.177270721831,-149.998003119803
61.17709533587,-149.997862758399
61.176962760008,-149.997736719587
61.1768690243941,-149.997457429038
61.1763552861357,-149.997160951378
61.1762910682649,-149.997266222431
61.1762009558707,-149.997305967624
61.175990692616,-149.997264074042
61.1749031016738,-149.996802170442
61.1740630414681,-149.99634241523
61.1735254326256,-149.996037344015
61.1732706090475,-149.995828950297
61.173158734631,-149.995721530855
61.173119371316,-149.995654930801
61.1730945102496,-149.995571143636
61.1730675774056,-149.995410014474
61.1730623980099,-149.995248885311
61.1730365010185,-149.994460426606
61.173206384894,-149.992913586642
61.1732504095294,-149.992787368798
61.1733073824959,-149.992705730022
61.1733788575264,-149.992664910634
61.1734588782922,-149.992665984828
61.1735730823344,-149.991664298532
61.1733646143267,-149.991502095174
61.173275788409,-149.991416696718
61.1732219230076,-149.991240528833
61.1732146718889,-149.991064360948
61.1732488557198,-149.990774328455
61.1733199424316,-149.990186634699
61.1734232991456,-149.989733563364
61.1735218214885,-149.989355446928
61.1735828990481,-149.989263304918
61.1736197296801,-149.989244208128
61.1736890939203,-149.98924166189
61.1737487900137,-149.989273887722
61.1738135885373,-149.989318884533
61.1739698151581,-149.988769881668
61.1735948354384,-149.98848844273
61.1731867032723,-149.988181223126
61.1728677815992,-149.987939260833
61.1728444741641,-149.987900052736
61.1728365755294,-149.987859233348
61.1728430498203,-149.987803912336
61.1728521138253,-149.987757453427
61.1728716661701,-149.987694613054
61.1725908104646,-149.987461781413
61.1725164849308,-149.987519787912
61.1723688692396,-149.987529992759
61.1717195194565,-149.987085732722
61.171457060764,-149.986634073199
61.1713174541865,-149.985968164928
61.1713090777722,-149.98273127168
61.1713274011756,-149.974978868922
61.1713509598215,-149.973987606556
61.1713716523127,-149.973443365199
61.1713880226357,-149.973304170821
61.171409594597,-149.973234840684
61.1714862443951,-149.97307034124
61.1715034331715,-149.972405772959
61.1714389752116,-149.972223716898
61.1714273113762,-149.972171519006
61.1714106756449,-149.971994609647
61.1714148581589,-149.969609265005
61.1714573235755,-149.969465197415
61.1715177116718,-149.969370892281
61.1715351732685,-149.968825431384
61.1714740576378,-149.968740933984
61.1714502933243,-149.96865524762
61.1714657840944,-149.967742873373
61.1716120165898,-149.967473016201
61.1716034967067,-149.966693642989
61.1714907242184,-149.966490607593
61.171489484958,-149.966410935476
61.1716261189281,-149.966240716264
61.1716515836657,-149.965463641958
61.1715637436761,-149.965409492299
61.1714870645275,-149.965236012689
61.1715227900631,-149.965105902981
61.1716467332411,-149.96498079967
61.1716681812069,-149.96422588707
61.1715830713485,-149.964178577328
61.1715239566189,-149.964092445305
61.1714888666693,-149.963996096893
61.1714670396399,-149.96388167333
61.1714628712819,-149.963832949011
61.171449835686,-149.96350916805
61.1714396042552,-149.963149708313
61.1714421052719,-149.963097290376
61.1714480167652,-149.963048723232
61.1714541556225,-149.963023260846
61.1714773468502,-149.962975636753
61.1714971275897,-149.962949702841
61.1715191819629,-149.962933199443
61.171535438527,-149.962402261537
61.1715189545983,-149.962397782043
61.1714964454955,-149.96238505085
