shapeid,partid,x,y
"0","0",-89.9844001,35.0298607
"0","0",-89.9844336,35.0294997
"0","0",-89.9843842,35.0272724
"0","0",-89.984301,35.0266646
"0","0",-89.9842638,35.026513
"0","0",-89.9840991,35.0263522
"0","0",-89.9834899,35.0260039
"0","0",-89.9826222,35.0255979
"0","0",-89.9825869,35.0238596
"0","0",-89.9865201,35.0237953
"0","0",-89.9864906,35.0216729
"0","0",-89.9864811,35.0214827
"0","0",-89.9865225,35.0214206
"0","0",-89.9865606,35.0214206
"0","0",-89.9853008685726,35.008156698057
"0","0",-89.9874691028406,35.0080867550161
"0","0",-89.9871245,35.0214064
"0","0",-89.9871816,35.0214254
"0","0",-89.9872149,35.021492
"0","0",-89.9877013,35.0442361
"0","0",-89.9877284,35.0455615
"0","0",-89.9885209407215,35.0579032562739
"0","0",-90.0051646921894,35.0580960292627
"0","0",-90.0050248061076,35.0604740926535
"0","0",-89.9892656819632,35.0598183051812
"0","0",-89.9908782918823,35.065577585938
"0","0",-89.9863085116116,35.0658874015495
"0","0",-89.9850692491653,35.060465628347
"0","0",-89.9773238588759,35.0603881744441
"0","0",-89.9783307596135,35.0703797279174
"0","0",-89.9695010146836,35.0702248201116
"0","0",-89.9701523,35.0674815
"0","0",-89.9719020856733,35.0595361815123
"0","0",-89.9698882841981,35.0594587276094
"0","0",-89.9662479507621,35.0594587276094
"0","0",-89.9638468797724,35.0593812737065
"0","0",-89.9547847731338,35.0590714580949
"0","0",-89.9551439,35.0580738
"0","0",-89.9361309108168,35.0580260862218
"0","0",-89.9358511386531,35.0559977380356
"0","0",-89.9554317,35.0574813
"0","0",-89.9558895,35.0567552
"0","0",-89.9559173,35.0567562
"0","0",-89.9559104,35.0565755
"0","0",-89.9558886,35.056488
"0","0",-89.9558519,35.0564402
"0","0",-89.9550171348425,35.0564186619208
"0","0",-89.9549396809396,35.0557215767947
"0","0",-89.9642578,35.0559267
"0","0",-89.9642629,35.0560032
"0","0",-89.9643051,35.0560672
"0","0",-89.9643734,35.0561021
"0","0",-89.9645113,35.0561134
"0","0",-89.9660738,35.0560222
"0","0",-89.9677195749171,35.0559539385034
"0","0",-89.9688813834605,35.0557215767947
"0","0",-89.9694005,35.0550934
"0","0",-89.9698336,35.0528251
"0","0",-89.9698599,35.0526873
"0","0",-89.9702057,35.0508759
"0","0",-89.9702335,35.0506414
"0","0",-89.9702446,35.0503079
"0","0",-89.9701949,35.0502607
"0","0",-89.970144,35.0502513
"0","0",-89.9701926,35.0496774
"0","0",-89.9702862,35.0496208
"0","0",-89.9703188,35.0492589
"0","0",-89.970329,35.0491113
"0","0",-89.9703299,35.0487742
"0","0",-89.9702489,35.0450083
"0","0",-89.9702471,35.0449259
"0","0",-89.9702446,35.0448111
"0","0",-89.9702554,35.044576
"0","0",-89.9702888,35.0443364
"0","0",-89.9705482,35.04344
"0","0",-89.9706034,35.0432494
"0","0",-89.9706246,35.0431756
"0","0",-89.9706406,35.0431005
"0","0",-89.9706528,35.0430056
"0","0",-89.9706569,35.042948
"0","0",-89.9706547,35.0426236
"0","0",-89.9706484,35.04234
"0","0",-89.9706178,35.0409774
"0","0",-89.9705805,35.0393109
"0","0",-89.9705786,35.0392243
"0","0",-89.9704564,35.0385528
"0","0",-89.970422,35.0385602
"0","0",-89.9703826,35.038505
"0","0",-89.9702541,35.03846
"0","0",-89.9702494,35.0384409
"0","0",-89.9700035,35.0384025
"0","0",-89.9696765,35.0383735
"0","0",-89.9693276,35.0383427
"0","0",-89.9690309,35.0382532
"0","0",-89.9686057,35.0379979
"0","0",-89.9683345,35.0376885
"0","0",-89.9682938,35.0375983
"0","0",-89.9682244,35.0374448
"0","0",-89.9681816,35.0371869
"0","0",-89.968165,35.0364674
"0","0",-89.9681507,35.0358448
"0","0",-89.9681561,35.0357064
"0","0",-89.9681728,35.0355875
"0","0",-89.9681821,35.0354301
"0","0",-89.9682363,35.029487
"0","0",-89.9690219,35.0283421
"0","0",-89.969201,35.0284724
"0","0",-89.9695237,35.0287072
"0","0",-89.9698401,35.0289373
"0","0",-89.9699127,35.0289795
"0","0",-89.9701799,35.0291137
"0","0",-89.9702127,35.0291286
"0","0",-89.9702461,35.0291343
"0","0",-89.9702779,35.0291134
"0","0",-89.9703112,35.0290135
"0","0",-89.970304,35.0289348
"0","0",-89.9702487,35.0286458
"0","0",-89.9702184,35.0285424
"0","0",-89.9701013,35.0282076
"0","0",-89.9700099,35.0278874
"0","0",-89.9699501,35.0275684
"0","0",-89.96992,35.0272669
"0","0",-89.9698933,35.0260622
"0","0",-89.9698472,35.0239777
"0","0",-89.9699589,35.0238912
"0","0",-89.9700322,35.0238542
"0","0",-89.9701116,35.0238328
"0","0",-89.9701621,35.0238375
"0","0",-89.9702115,35.0238259
"0","0",-89.9703731,35.0237063
"0","0",-89.9711079,35.0236985
"0","0",-89.9713606,35.0239762
"0","0",-89.9720662,35.0239642
"0","0",-89.9709625451872,35.0083665271797
"0","0",-89.9729209503325,35.008156698057
"0","0",-89.9728066,35.0240015
"0","0",-89.9751606,35.0239667
"0","0",-89.9751348,35.0229666
"0","0",-89.974040038987,35.008156698057
"0","0",-89.9764880454186,35.0077370398115
"0","0",-89.9758958,35.0239524
"0","0",-89.9795167,35.0239063
"0","0",-89.9795566,35.0257489
"0","0",-89.9785334,35.0262579
"0","0",-89.9783957,35.0263749
"0","0",-89.9783467,35.0264966
"0","0",-89.9784006,35.029653
"0","0",-89.978407,35.029776
"0","0",-89.9784409,35.0303415
"0","0",-89.9784563,35.0304049
"0","0",-89.9785132,35.030484
"0","0",-89.9785925,35.0305222
"0","0",-89.9787225,35.0305425
"0","0",-89.9787352,35.0309532
"0","0",-89.9786521,35.0309815
"0","0",-89.9785377,35.0310332
"0","0",-89.9784823,35.0311085
"0","0",-89.9784725,35.0311985
"0","0",-89.9785037,35.0312835
"0","0",-89.9785981,35.0313474
"0","0",-89.9787488,35.0313573
"0","0",-89.9787631,35.0317998
"0","0",-89.9785923,35.0318401
"0","0",-89.9785052,35.0319046
"0","0",-89.9784772,35.0319933
"0","0",-89.9785275,35.0355927
"0","0",-89.9785465,35.0365968
"0","0",-89.9785678,35.0368273
"0","0",-89.9786158,35.0371288
"0","0",-89.978675,35.0375201
"0","0",-89.9786863,35.0375494
"0","0",-89.978721,35.0376016
"0","0",-89.9787695,35.0376414
"0","0",-89.9788445,35.0376713
"0","0",-89.9798029,35.0377535
"0","0",-89.9806999,35.0377365
"0","0",-89.9820104,35.0377186
"0","0",-89.9823096,35.0377109
"0","0",-89.9828604,35.0377104
"0","0",-89.983437,35.0377032
"0","0",-89.9837365,35.0376727
"0","0",-89.9842059,35.0376155
"0","0",-89.9843996,35.0375894
"0","0",-89.9844771,35.0375453
"0","0",-89.9845236,35.0374692
"0","0",-89.9845421,35.0373396
"0","0",-89.9845754,35.0368962
"0","0",-89.984581,35.0367313
"0","0",-89.9845036,35.0327977
"0","0",-89.9844519,35.0323121
"0","0",-89.9843904,35.0318977
"0","0",-89.9843279,35.0318148
"0","0",-89.9842291,35.0317925
"0","0",-89.9842215,35.0312311
"0","0",-89.9843477,35.0311791
"0","0",-89.9843793,35.031097
"0","0",-89.9843224,35.0309918
"0","0",-89.9842109,35.030959
"0","0",-89.9841984,35.0304077
"0","0",-89.9843218,35.0303578
"0","0",-89.9843684,35.0302021
"0","0",-89.9844001,35.0298607
