shapeid,partid,x,y
"0","0",-94.7082927,39.2827025
"0","0",-94.708689,39.2813646
"0","0",-94.712742004024,39.2666526334303
"0","0",-94.7137494877369,39.2670556269154
"0","0",-94.7093764,39.2814564
"0","0",-94.7102081,39.281609
"0","0",-94.7113744,39.2818139
"0","0",-94.711454,39.2819014
"0","0",-94.7115291,39.2819637
"0","0",-94.7115774,39.2820343
"0","0",-94.7116279,39.2821832
"0","0",-94.7113258,39.2831495
"0","0",-94.7108992,39.284612
"0","0",-94.7108274,39.284858
"0","0",-94.7100949,39.2873653
"0","0",-94.7095675,39.2891692
"0","0",-94.7113823,39.2893287
"0","0",-94.7144489,39.2895836
"0","0",-94.7159292,39.289714
"0","0",-94.7186179,39.2899314
"0","0",-94.7219927,39.2902149
"0","0",-94.7242833,39.2904172
"0","0",-94.7266412,39.2906018
"0","0",-94.7293855079208,39.2902848197525
"0","0",-94.7327057111381,39.2774576149365
"0","0",-94.7348936288664,39.2784300228157
"0","0",-94.730680033483,39.2902513964814
"0","0",-94.7458332175076,39.2910713252455
"0","0",-94.7455090815478,39.2937454469133
"0","0",-94.730202042523,39.2916170849386
"0","0",-94.7299948,39.29233
"0","0",-94.729657,39.293416
"0","0",-94.729267,39.2947628
"0","0",-94.7290111,39.2956431
"0","0",-94.7288297,39.296256
"0","0",-94.7286336,39.2969188
"0","0",-94.7285195,39.2973056
"0","0",-94.7278682,39.2995143
"0","0",-94.7229028627948,39.3377174480228
"0","0",-94.7150972154052,39.3364963675195
"0","0",-94.7053576018027,39.3348079323809
"0","0",-94.7162021601044,39.321671028422
"0","0",-94.7180536700583,39.3189378470615
"0","0",-94.7226841,39.3052221
"0","0",-94.7228135,39.3052231
"0","0",-94.7229756,39.3046064
"0","0",-94.7230171,39.3045131
"0","0",-94.7230538,39.3044427
"0","0",-94.7230683,39.3044113
"0","0",-94.7230771,39.3043873
"0","0",-94.7230873,39.304355
"0","0",-94.72319,39.3040062
"0","0",-94.7232734,39.3037211
"0","0",-94.7230791970761,39.3017452546321
"0","0",-94.7246662056081,39.2968960618956
"0","0",-94.7247543727487,39.2953972205043
"0","0",-94.7233436984981,39.2952208862229
"0","0",-94.7219330242475,39.2950445519416
"0","0",-94.7220211913882,39.292840373425
"0","0",-94.7163784943857,39.2923995377217
"0","0",-94.7127636416185,39.2920468691591
"0","0",-94.7115293016492,39.2924877048624
"0","0",-94.7106476302426,39.2934575434097
"0","0",-94.7102949616799,39.2945155490977
"0","0",-94.7090945,39.294737
"0","0",-94.7090563,39.2947117
"0","0",-94.709019,39.2947032
"0","0",-94.7089699,39.2947012
"0","0",-94.7089053,39.2947036
"0","0",-94.7088196,39.2947138
"0","0",-94.7087239,39.2947244
"0","0",-94.7086326,39.2947349
"0","0",-94.7082753,39.2947798
"0","0",-94.7080876,39.2948123
"0","0",-94.7080417,39.2948263
"0","0",-94.7080063,39.2948487
"0","0",-94.7079754,39.294877
"0","0",-94.7079499,39.2949103
"0","0",-94.7079308,39.2949475
"0","0",-94.7079132,39.294992
"0","0",-94.7077721,39.2953251
"0","0",-94.7077072,39.2954792
"0","0",-94.7076477,39.2956302
"0","0",-94.707618,39.2957261
"0","0",-94.7075446,39.2959709
"0","0",-94.707485,39.2961694
"0","0",-94.7074404,39.2963099
"0","0",-94.7073732,39.2965439
"0","0",-94.7072743,39.2968817
"0","0",-94.707137,39.29735
"0","0",-94.7069859,39.2978657
"0","0",-94.7066685,39.2989363
"0","0",-94.7064422,39.2997023
"0","0",-94.7063262,39.3000925
"0","0",-94.7061986,39.3005216
"0","0",-94.7060845,39.3009055
"0","0",-94.7059618,39.3013182
"0","0",-94.7057731,39.3019514
"0","0",-94.7055157,39.3028055
"0","0",-94.7054927,39.3028819
"0","0",-94.7052361,39.3037363
"0","0",-94.7048855,39.3049538
"0","0",-94.7046157,39.3058688
"0","0",-94.7041418,39.3074277
"0","0",-94.7033267,39.3072873
"0","0",-94.7028826,39.307201
"0","0",-94.7022992,39.3070823
"0","0",-94.7018161,39.3070025
"0","0",-94.6987524693555,39.321459071471
"0","0",-94.6958352457179,39.3207297655615
"0","0",-94.7008815,39.3077457
"0","0",-94.7009448,39.307535
"0","0",-94.701149,39.3068235
"0","0",-94.701468,39.30574
"0","0",-94.7018062,39.3045792
"0","0",-94.7021673,39.3033654
"0","0",-94.7024438,39.3024405
"0","0",-94.7028191,39.3011803
"0","0",-94.7031638,39.300023
"0","0",-94.7034508,39.2990556
"0","0",-94.7037648,39.2979619
"0","0",-94.7041346,39.2966978
"0","0",-94.7042308,39.2963859
"0","0",-94.7043612,39.2959628
"0","0",-94.7046414,39.2950116
"0","0",-94.7049354,39.2940135
"0","0",-94.7052592,39.2929143
"0","0",-94.7055849,39.2918106
"0","0",-94.7056488,39.2915782
"0","0",-94.705639,39.2915592
"0","0",-94.7056014,39.2915074
"0","0",-94.7055451,39.2914645
"0","0",-94.7054645,39.2914344
"0","0",-94.7052113,39.2913851
"0","0",-94.7049942,39.29134
"0","0",-94.7047316,39.2912822
"0","0",-94.7046367,39.2912671
"0","0",-94.7045071,39.2912585
