Lat,Lon
40.5051259,-80.2490163
40.5051218,-80.2490195
40.5051144,-80.2490269
40.5051084,-80.2490355
40.5051,-80.2490498
40.5050941,-80.2490595
40.5050883,-80.2490692
40.5050825,-80.249079
40.5050768,-80.2490888
40.5050712,-80.2490986
40.505051,-80.2491355
40.5050317,-80.2491728
40.5050135,-80.2492106
40.5050024,-80.249235
40.5049917,-80.2492595
40.5049814,-80.2492842
40.5048727,-80.2495466
40.5048658,-80.2495605
40.5048587,-80.2495743
40.5048515,-80.2495881
40.5048442,-80.2496018
40.5048368,-80.2496154
40.5048294,-80.249629
40.5048151,-80.249647
40.5047992,-80.2496635
40.504782,-80.2496786
40.5047634,-80.2496921
40.5047438,-80.2497038
40.5047231,-80.2497137
40.5047016,-80.2497217
40.5046795,-80.2497278
40.504657,-80.2497318
40.5046341,-80.2497338
40.5046112,-80.2497337
40.5045884,-80.2497316
40.5045659,-80.2497274
40.5045438,-80.2497212
40.5039281,-80.2494744
40.5039011,-80.2494621
40.5038751,-80.2494477
40.5038505,-80.249431
40.5038274,-80.2494124
40.503806,-80.2493918
40.5037962,-80.2493811
40.5037869,-80.2493701
40.503778,-80.2493587
40.5037732,-80.2493521
40.5037686,-80.2493455
40.5037642,-80.2493388
