Lat,Lon
33.93861040502500259,-118.41218828987000222
33.93860386559170195,-118.4121398700909964
33.93861974707179741,-118.41206780344299432
33.93868887818609892,-118.41199573679600121
33.93874609815389931,-118.41195604383800344
33.93880074902590138,-118.41135070276699537
33.93878564608189663,-118.41133878549599956
33.93875172283569697,-118.411298834486999
33.93870538245290192,-118.41119605975299578
33.93867688923560166,-118.41044499016200575
33.93867620804520158,-118.41025092787999995
33.93885163061700183,-118.40849230149700588
33.93913389801100067,-118.40853240108100408
33.9392401163690991,-118.40749451624600397
33.93918973887190305,-118.40741704459999539
33.93985496855240314,-118.40095827152900654
33.93992421736499665,-118.40029244046100132
33.94008195113740101,-118.39869981955600053
33.94009790474360244,-118.39870203839899432
33.94018745197310238,-118.39779328344600628
33.94014193054530182,-118.39778602597999679
33.94009786639360016,-118.39784801491100552
33.94001948422049963,-118.39771290247999502
33.94000975349219829,-118.39762879242799443
33.94004961222940153,-118.39672075267300499
33.94013796569699792,-118.3957374433090024
33.94066420577519949,-118.39061529619300472
33.94070455919260354,-118.39062201256000151
33.94075817212569746,-118.38998971374799396
33.94071156685289736,-118.38991495711300672
33.94068330785260201,-118.38983360062499628
33.94067069639490342,-118.38971536628200454
33.94091124070330068,-118.38737865053400355
33.94093057725969942,-118.38731267875300546
33.9409806248173993,-118.38721485852700255
33.94106707059889771,-118.38714206207899338
33.94114100449100135,-118.38710907618900592
33.9412194881611029,-118.3871045264109938
33.9412410996065006,-118.38685428862299887
33.94115010404699717,-118.3868148572129968
33.94107579100670335,-118.38673902758100098
33.94101816048569731,-118.38663893246500436
33.94100147796650191,-118.38655703646199413
33.94125671849909764,-118.38399124058099687
33.94128894755419878,-118.38391438825800606
33.94133194880180326,-118.38330606200599959
33.94087105099789881,-118.38322356579899974
33.94068299350829676,-118.38303247512399707
33.94083086129239746,-118.38090242073600677
33.94085929740479912,-118.38078753884200012
33.94093209385240328,-118.38067720672700034
33.94103601920640045,-118.3806048119389942
33.94106462840630201,-118.3805963666279979
33.94111986165059847,-118.37990828497800067
33.94011196262700025,-118.37979080153999689
33.94195924520440144,-118.36287496080899473
33.94121415019009902,-118.36272880782399852
33.93965354877740026,-118.37975313373499375
33.93929161453159793,-118.38300024753100104
33.93775833935440289,-118.38276972544700527
33.9397596099735992,-118.36272880782399852
33.93889091438060035,-118.36263140420699358
33.93693937931909943,-118.38264839803399298
33.9364571028538009,-118.38258773432799842
33.93631150995869916,-118.38243607506200306
33.93629027766139927,-118.38219645342199726
33.93633317729540266,-118.38173621049800488
33.93631634151620347,-118.38155154947399694
33.93626078342119712,-118.38141153177500087
33.93618418053380026,-118.38129789422200133
33.9361025268308012,-118.38121063681499834
33.93597036551650348,-118.38113893693000023
33.93582345858150262,-118.38109533300699638
33.93579032250170258,-118.38145312146700405
33.93593691157209946,-118.38149275442900432
33.93604762283619891,-118.38165654643600533
33.93607037172599661,-118.38179758955300258
33.9358135620358965,-118.38469074281300664
33.93576300894729769,-118.3848080259789981
33.9356578585230011,-118.38490306578499656
33.93555675234580349,-118.38492530914399481
33.93543027361869946,-118.38493245244799823
33.93540358054340089,-118.38522922272099436
33.93554765278990004,-118.38525188209699479
33.93564673684350197,-118.38532467854399499
33.93570133417919976,-118.38541162985700339
33.93572964390889979,-118.38552082452800107
33.93551395073080101,-118.38752811916600649
33.93545059085980142,-118.38764472828999885
33.93536768379450308,-118.38772561323200705
33.93527264398790066,-118.38775796720899791
33.935140321278503,-118.38775398615300105
33.93510114263479949,-118.38812504582399754
33.93525128530799861,-118.38814476152799671
33.93533014812619797,-118.38816523552900151
33.93536199657199859,-118.38818343464099314
33.93542038538929972,-118.38826305575500442
33.9354431342791969,-118.38832371946199373
33.93489716092229713,-118.39372464293700205
33.9345325046433004,-118.39371453231899523
33.93450621703720316,-118.39405761928000516
33.93471988809169915,-118.39406098948599322
33.93478189988029925,-118.39408323284500568
33.93481425385699879,-118.39411828298699447
33.93484256358669882,-118.39421264875200279
33.93443746483669798,-118.39796166580200065
33.93436556711070295,-118.39801019676700378
33.93417488834990081,-118.39798563171099488
33.93413613098199733,-118.39832302676900611
33.93432767101769798,-118.39835339606899822
33.93438399090300095,-118.39841211254500308
33.93440436192540233,-118.39851396765699576
33.9336845858017,-118.40559189935099482
33.93244634718700325,-118.41750135823299672
33.93250439247660211,-118.41776364959899581
33.93325066980960258,-118.41895446867700059
33.93125425048140187,-118.43897505595799657
33.93197875516170114,-118.43911887848599918
33.93405683359529945,-118.41916867791100287
33.93559852586359682,-118.41935601501900521
33.93387217195080297,-118.43513419227400618
33.9345388853999026,-118.43520724498699792
33.93603128102800071,-118.41939936574699743
33.93639641664820061,-118.41945528046400682
33.93650201013579704,-118.4195460291469999
33.93658169618859688,-118.41965019285299832
33.93661284106919851,-118.41978445581200674
33.93629886648079719,-118.42299154810000061
33.93601824545169876,-118.42581550902899323
33.93596984428079821,-118.42631620502500311
33.93604686526160208,-118.42684226555999771
33.9357775019646013,-118.42952076085900615
33.9357741349178994,-118.42966280227599896
33.93579714307460193,-118.42988296647300217
33.9359469764647983,-118.43015183058399487
33.93618126711439942,-118.43031446807999885
33.93644106811152739,-118.43171938322396386


33.94617196291286376,-118.43716927122545712
33.94617068504506108,-118.43723955395485348
33.94617971981099913,-118.4372405167629978
33.9444665738137985,-118.45285150433500121
33.945476617973803,-118.45297325885600515
33.94723055055840177,-118.43469053051400408
33.94704201913339858,-118.43467176267999719
33.94882666954519834,-118.43115023452500623
33.94669795006510071,-118.45106536425799959
33.94746406827849938,-118.45116797876799808
33.94944174265560122,-118.43123554286199806
33.94931505977500308,-118.43121592194499669
33.95231706015700013,-118.40201871703600034
33.95245355349639738,-118.40203407253599721
33.95448649722700196,-118.38210841356800529
33.95365660400130281,-118.3819031845479941
33.95146625167510024,-118.40184298186099454
33.95042435251819768,-118.40169283918800147
33.95067032489009762,-118.39907415760100662
33.95093193712389734,-118.39910714349099408
33.95265768639279713,-118.38181991673100413
33.95179922205719691,-118.38167381130500644
33.95014406723740308,-118.39898657437500162
33.94971070088499943,-118.39897861226299369
33.94953439698829811,-118.39912193026900411
33.94931998870109879,-118.39941396914299787
33.94918349536180102,-118.39977226415899736
33.94915619669389883,-118.40036430401900702
33.9489481154417021,-118.40049219543399772
33.94871414990159764,-118.40043946751499959
33.94865137395419907,-118.40119405604500002
33.94886542935329743,-118.40120766834799326
33.94897343875400253,-118.40135266896099608
33.94896852923869801,-118.40147695520100513
33.94887328458700182,-118.40234695887899363
33.94883989983849659,-118.40245112258500626
33.94872796264510129,-118.40258606193100377
33.9486258443752007,-118.40261210285700599
33.94850408781640283,-118.40253871479200143
33.94843205309150136,-118.40325119279700061
33.94859717268509769,-118.40325555047600403
33.94874328037499822,-118.40342457976200308
33.94875977638869813,-118.40350270254100451
33.94874524418629846,-118.40369966663899959
33.94852294045630003,-118.40565889124999899
33.94846166936149956,-118.405735593615006
33.94838782977839742,-118.40578767546699623
33.94826842946589807,-118.40582034499300335
33.94818319953510155,-118.40578814893899562
33.94813677863660217,-118.40617511256799332
33.94827274987490284,-118.40617450159300006
33.9483772251521998,-118.40625688561499373
33.94842789168779973,-118.40633216756600632
33.94845027921719804,-118.40646047831199894
33.94844831539909791,-118.40659731154400447
33.94836871526590016,-118.40738011757500203
33.94827026236679757,-118.40801267535100294
33.94802831911989927,-118.40827908191999995
33.94793038951490161,-118.40835957205599982
33.94782844918110243,-118.40932907142800445
33.94798328198930193,-118.40938258590500709
33.94811106169289872,-118.40955682337599342
33.94811944068320031,-118.40971338458300011
33.94805031398890094,-118.41040275892599709
33.94798432936470078,-118.41105930592000561
33.94792358157020118,-118.41165903634599488
33.94772876938520056,-118.41251381002800258
33.9475695676985012,-118.41265395755999634
33.94745645052969962,-118.41264953849299957
33.94734542797699817,-118.41258577767999327
33.94728467972650066,-118.41319182105800678
33.94752138818199683,-118.4132347491309929
33.94764078954249698,-118.41334080672200457
33.94768477947520324,-118.41345443985599672
33.94763869478320117,-118.41356049744699419
33.94744807147409915,-118.41364635359200008
33.94720298373510303,-118.41360090033900576
33.94714223538289843,-118.41418421709100528
33.94725535296939967,-118.41418926745200224
33.94731505385720283,-118.41423093293499846
33.94737999161740305,-118.41429911281500154
33.94739779712369909,-118.41438496895999322
33.94739674974100296,-118.41443326304199957
33.94740931833160147,-118.41481582792499694
33.94728598895650151,-118.41527793600100438
33.94717444248880156,-118.41536694862199397
33.94710138732870064,-118.41536600167900417
33.94703461642850328,-118.41534422199599419
33.94696657988220068,-118.41596294388600086
33.94710256563819684,-118.41597914712899353
33.94718111957020312,-118.41605584949400054
33.94720861342929652,-118.41613823351599422
33.94721646881600208,-118.41637212838199389
33.94722912471520004,-118.41700584353300485
33.94704024613390203,-118.41782442295800593
33.94698630568569797,-118.4179045974470057
33.94693131781509976,-118.41793553091099511
33.94686222894799954,-118.41856780811200167
33.94691211569310241,-118.41863065705500446
33.94692747739100014,-118.41866488728300055
33.94694470110960083,-118.41872072183500109
33.94695657150820267,-118.41880657798000698
33.94695657150820267,-118.41889159239799767
33.94694702863890257,-118.41893844852999962
33.94693585649780232,-118.41895724709800675
33.94689628848630036,-118.41897997372400653
33.94686621161299911,-118.41897747971900401
33.9468300055604999,-118.41933295866100195
33.94690841750620081,-118.41937635435900233
33.94697572620749781,-118.41946148308599618
33.94699903597079782,-118.41953646952400447
33.94699786358629723,-118.41961378370000091
33.9466122172094984,-118.42325902239200275
33.94653608080840002,-118.42338671548199613
33.94644008264030077,-118.42345255723199671
33.94635442901110167,-118.42346502725999358
33.94631180905710011,-118.42387720326499334
33.94648808173789689,-118.42402218812800641
33.94652780510850221,-118.42422170858199593
33.94629939547429842,-118.42636455825599739
33.94612394997680127,-118.42722050100400111
33.9460726403761015,-118.42732824204900055
33.94600146894340043,-118.42741204063899829
33.94589870798530029,-118.42746227410700044
33.94584790763899917,-118.42796232913499921
33.94591278042739901,-118.42800228864899736
33.94599884828870273,-118.42816057487499393
33.94600441143270331,-118.42823872038600541
33.94601471014470206,-118.42924607698900274
33.94593336254680338,-118.43034299610700089
33.94583822192669942,-118.43069651679199694
33.94575711936830231,-118.43081770699400579
33.94566592232000346,-118.43088845054299441
33.94562254766449882,-118.43139896016199941
33.94565131879519981,-118.43143574418000696
33.94568444917619843,-118.43151561804700123
33.94569927065820281,-118.4316049506620061
33.94570101436180209,-118.43168009515500216
33.94559246874469949,-118.43324236494099466
33.94554779989439908,-118.43335729857599858
33.94550447966960149,-118.43341075035199594
33.9454382732455997,-118.43345065444199804
33.94539842676199726,-118.4334587830539931
33.94534502563320189,-118.43396004740399974
33.94549153808870301,-118.43401029700000038
33.94555284029650011,-118.43409084414599874
33.94558226534059742,-118.43418764851399771
33.94555359927589677,-118.43466656798099734
33.94553118018809812,-118.43491401557000131
33.94548073721890091,-118.43513021551200382
33.94542258764789722,-118.43518511002800153
33.94536513863509697,-118.43522058033100564
33.94529507881100017,-118.4352315592339977
33.9452551446853974,-118.43560737553900708
33.94535042607689945,-118.43562532182299663
33.94548126266670351,-118.43559111831700648
33.94556305732680102,-118.43554382457999452
33.94563206603680072,-118.43548344061200339
33.94569336814340232,-118.4353964539159989
33.94574100860720023,-118.43529764378699554
33.9459799111189966,-118.43470562754100683
33.94619510963060094,-118.4346790951910009
33.94642031289269823,-118.43465174470199486
33.94617701885589867,-118.4371698039149976
33.94617196291286376,-118.43716927122545712
